uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
98a167b477ef11ee991728c2dd2980ba,11,11-1,11-1-1,Yae Miko,Yelan,Sangonomiya Kokomi,Nahida,2023-10-17 03:42:52+00:00
98a167b477ef11ee991728c2dd2980ba,11,11-1,11-1-2,Hu Tao,Fischl,Xingqiu,Diona,2023-10-17 03:43:42+00:00
98a167b477ef11ee991728c2dd2980ba,11,11-2,11-2-1,Yae Miko,Yelan,Sangonomiya Kokomi,Nahida,2023-10-17 03:44:33+00:00
98a167b477ef11ee991728c2dd2980ba,11,11-2,11-2-2,Hu Tao,Fischl,Xingqiu,Diona,2023-10-17 03:45:39+00:00
98a167b477ef11ee991728c2dd2980ba,11,11-3,11-3-1,Yae Miko,Yelan,Sangonomiya Kokomi,Nahida,2023-10-17 03:46:44+00:00
98a167b477ef11ee991728c2dd2980ba,11,11-3,11-3-2,Hu Tao,Fischl,Xingqiu,Diona,2023-10-17 03:47:45+00:00
98a167b477ef11ee991728c2dd2980ba,12,12-1,12-1-1,Xiangling,Bennett,Xingqiu,Kaedehara Kazuha,2023-10-17 03:50:35+00:00
98a167b477ef11ee991728c2dd2980ba,12,12-1,12-1-2,Yae Miko,Fischl,Sangonomiya Kokomi,Nahida,2023-10-17 03:52:21+00:00
98a167b477ef11ee991728c2dd2980ba,12,12-2,12-2-1,Xiangling,Bennett,Xingqiu,Kaedehara Kazuha,2023-10-17 03:55:58+00:00
98a167b477ef11ee991728c2dd2980ba,12,12-2,12-2-2,Yae Miko,Fischl,Sangonomiya Kokomi,Nahida,2023-10-17 03:57:05+00:00
98a167b477ef11ee991728c2dd2980ba,12,12-3,12-3-1,Xiangling,Bennett,Xingqiu,Kaedehara Kazuha,2023-10-17 03:58:19+00:00
98a167b477ef11ee991728c2dd2980ba,12,12-3,12-3-2,Yae Miko,Fischl,Sangonomiya Kokomi,Nahida,2023-10-17 04:00:04+00:00
98a167b577ef11ee813528c2dd2980ba,11,11-1,11-1-1,Xingqiu,Nahida,Kuki Shinobu,Alhaitham,2023-10-16 01:38:29+00:00
98a167b577ef11ee813528c2dd2980ba,11,11-1,11-1-2,Keqing,Kaedehara Kazuha,Kirara,Fischl,2023-10-16 01:39:16+00:00
98a167b577ef11ee813528c2dd2980ba,11,11-2,11-2-1,Xingqiu,Nahida,Kuki Shinobu,Alhaitham,2023-10-16 01:39:58+00:00
98a167b577ef11ee813528c2dd2980ba,11,11-2,11-2-2,Keqing,Kaedehara Kazuha,Kirara,Fischl,2023-10-16 01:41:03+00:00
98a167b577ef11ee813528c2dd2980ba,11,11-3,11-3-1,Xingqiu,Nahida,Kuki Shinobu,Alhaitham,2023-10-16 01:42:01+00:00
98a167b577ef11ee813528c2dd2980ba,11,11-3,11-3-2,Keqing,Kaedehara Kazuha,Kirara,Fischl,2023-10-16 01:43:05+00:00
98a167b577ef11ee813528c2dd2980ba,12,12-1,12-1-1,Shenhe,Kaedehara Kazuha,Mona,Kamisato Ayaka,2023-10-25 14:00:08+00:00
98a167b577ef11ee813528c2dd2980ba,12,12-1,12-1-2,Xingqiu,Yelan,Bennett,Yanfei,2023-10-25 14:01:11+00:00
98a167b577ef11ee813528c2dd2980ba,12,12-2,12-2-1,Shenhe,Kaedehara Kazuha,Mona,Kamisato Ayaka,2023-10-25 14:04:25+00:00
98a167b577ef11ee813528c2dd2980ba,12,12-2,12-2-2,Xingqiu,Yelan,Bennett,Yanfei,2023-10-25 14:05:39+00:00
98a167b577ef11ee813528c2dd2980ba,12,12-3,12-3-1,Shenhe,Kaedehara Kazuha,Mona,Kamisato Ayaka,2023-10-25 14:07:57+00:00
98a167b577ef11ee813528c2dd2980ba,12,12-3,12-3-2,Xingqiu,Yelan,Bennett,Yanfei,2023-10-25 14:09:29+00:00
98a167b677ef11ee8a7528c2dd2980ba,11,11-1,11-1-1,Nilou,Kaedehara Kazuha,Xiangling,Bennett,2023-10-18 18:59:24+00:00
98a167b677ef11ee8a7528c2dd2980ba,11,11-1,11-1-2,Wriothesley,Xingqiu,Nahida,Thoma,2023-10-18 19:00:26+00:00
98a167b677ef11ee8a7528c2dd2980ba,11,11-2,11-2-1,Nilou,Kaedehara Kazuha,Xiangling,Bennett,2023-10-18 19:01:24+00:00
98a167b677ef11ee8a7528c2dd2980ba,11,11-2,11-2-2,Wriothesley,Xingqiu,Nahida,Thoma,2023-10-18 19:02:32+00:00
98a167b677ef11ee8a7528c2dd2980ba,11,11-3,11-3-1,Nilou,Kaedehara Kazuha,Xiangling,Bennett,2023-10-18 19:04:12+00:00
98a167b677ef11ee8a7528c2dd2980ba,11,11-3,11-3-2,Wriothesley,Xingqiu,Nahida,Thoma,2023-10-18 19:05:49+00:00
98a167b677ef11ee8a7528c2dd2980ba,12,12-1,12-1-1,Wriothesley,Xingqiu,Nahida,Thoma,2023-10-18 03:57:11+00:00
98a167b677ef11ee8a7528c2dd2980ba,12,12-1,12-1-2,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-10-18 03:58:37+00:00
98a167b677ef11ee8a7528c2dd2980ba,12,12-2,12-2-1,Wriothesley,Xingqiu,Nahida,Thoma,2023-10-18 04:02:36+00:00
98a167b677ef11ee8a7528c2dd2980ba,12,12-2,12-2-2,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-10-18 04:03:53+00:00
98a167b677ef11ee8a7528c2dd2980ba,12,12-3,12-3-1,Wriothesley,Xingqiu,Nahida,Thoma,2023-10-18 04:06:55+00:00
98a167b677ef11ee8a7528c2dd2980ba,12,12-3,12-3-2,Tartaglia,Kaedehara Kazuha,Xiangling,Bennett,2023-10-18 04:08:34+00:00
98a167b777ef11eeab8d28c2dd2980ba,11,11-1,11-1-1,Neuvillette,Zhongli,Raiden Shogun,Venti,2023-10-16 03:24:29+00:00
98a167b777ef11eeab8d28c2dd2980ba,11,11-1,11-1-2,Alhaitham,Nahida,Baizhu,Kuki Shinobu,2023-10-16 03:25:33+00:00
98a167b777ef11eeab8d28c2dd2980ba,11,11-2,11-2-1,Neuvillette,Zhongli,Raiden Shogun,Venti,2023-10-16 03:26:23+00:00
98a167b777ef11eeab8d28c2dd2980ba,11,11-2,11-2-2,Alhaitham,Nahida,Baizhu,Kuki Shinobu,2023-10-16 03:27:27+00:00
98a167b777ef11eeab8d28c2dd2980ba,11,11-3,11-3-1,Neuvillette,Zhongli,Raiden Shogun,Venti,2023-10-16 03:28:36+00:00
98a167b777ef11eeab8d28c2dd2980ba,11,11-3,11-3-2,Alhaitham,Nahida,Baizhu,Kuki Shinobu,2023-10-16 03:29:51+00:00
98a167b777ef11eeab8d28c2dd2980ba,12,12-1,12-1-1,Wriothesley,Nahida,Yelan,Kuki Shinobu,2023-10-25 14:25:45+00:00
98a167b777ef11eeab8d28c2dd2980ba,12,12-1,12-1-2,Arataki Itto,Zhongli,Sangonomiya Kokomi,Gorou,2023-10-25 14:26:56+00:00
98a167b777ef11eeab8d28c2dd2980ba,12,12-2,12-2-1,Wriothesley,Nahida,Yelan,Kuki Shinobu,2023-10-25 14:29:07+00:00
98a167b777ef11eeab8d28c2dd2980ba,12,12-2,12-2-2,Arataki Itto,Zhongli,Sangonomiya Kokomi,Gorou,2023-10-25 14:30:26+00:00
98a167b777ef11eeab8d28c2dd2980ba,12,12-3,12-3-1,Wriothesley,Nahida,Yelan,Kuki Shinobu,2023-10-25 14:37:06+00:00
98a167b777ef11eeab8d28c2dd2980ba,12,12-3,12-3-2,Arataki Itto,Zhongli,Sangonomiya Kokomi,Gorou,2023-10-25 14:38:24+00:00
98a167b877ef11eea04b28c2dd2980ba,11,11-1,11-1-1,Lisa,Yaoyao,Fischl,Sucrose,2023-10-17 22:54:45+00:00
98a167b877ef11eea04b28c2dd2980ba,11,11-1,11-1-2,Kaeya,Bennett,Rosaria,Xiangling,2023-10-17 22:55:40+00:00
98a167b877ef11eea04b28c2dd2980ba,11,11-2,11-2-1,Lisa,Yaoyao,Fischl,Sucrose,2023-10-17 22:56:19+00:00
98a167b877ef11eea04b28c2dd2980ba,11,11-2,11-2-2,Kaeya,Bennett,Rosaria,Xiangling,2023-10-17 22:59:09+00:00
98a167b877ef11eea04b28c2dd2980ba,11,11-3,11-3-1,Lisa,Yaoyao,Fischl,Sucrose,2023-10-17 23:00:08+00:00
98a167b877ef11eea04b28c2dd2980ba,11,11-3,11-3-2,Kaeya,Bennett,Rosaria,Xiangling,2023-10-17 23:01:57+00:00
98a167b877ef11eea04b28c2dd2980ba,12,12-1,12-1-1,Kaeya,Bennett,Rosaria,Xiangling,2023-10-17 23:04:43+00:00
98a167b877ef11eea04b28c2dd2980ba,12,12-1,12-1-2,Lisa,Yaoyao,Fischl,Sucrose,2023-10-17 23:05:44+00:00
98a167b877ef11eea04b28c2dd2980ba,12,12-2,12-2-1,Kaeya,Bennett,Rosaria,Xiangling,2023-10-17 23:23:00+00:00
98a167b877ef11eea04b28c2dd2980ba,12,12-2,12-2-2,Lisa,Yaoyao,Fischl,Sucrose,2023-10-17 23:24:21+00:00
98a167b877ef11eea04b28c2dd2980ba,12,12-3,12-3-1,Kaeya,Bennett,Rosaria,Xiangling,2023-10-17 23:25:59+00:00
98a167b877ef11eea04b28c2dd2980ba,12,12-3,12-3-2,Lisa,Yaoyao,Fischl,Sucrose,2023-10-17 23:28:01+00:00
98a167b977ef11ee841a28c2dd2980ba,11,11-1,11-1-1,Venti,Sangonomiya Kokomi,Ganyu,Shenhe,2023-10-17 04:08:00+00:00
98a167b977ef11ee841a28c2dd2980ba,11,11-1,11-1-2,Kaedehara Kazuha,Kamisato Ayato,Xiangling,Bennett,2023-10-17 04:08:40+00:00
98a167b977ef11ee841a28c2dd2980ba,11,11-2,11-2-1,Venti,Sangonomiya Kokomi,Ganyu,Shenhe,2023-10-17 04:09:24+00:00
98a167b977ef11ee841a28c2dd2980ba,11,11-2,11-2-2,Kaedehara Kazuha,Kamisato Ayato,Xiangling,Bennett,2023-10-17 04:10:43+00:00
98a167b977ef11ee841a28c2dd2980ba,11,11-3,11-3-1,Venti,Sangonomiya Kokomi,Ganyu,Shenhe,2023-10-17 04:11:43+00:00
98a167b977ef11ee841a28c2dd2980ba,11,11-3,11-3-2,Kaedehara Kazuha,Kamisato Ayato,Xiangling,Bennett,2023-10-17 04:12:54+00:00
98a167b977ef11ee841a28c2dd2980ba,12,12-1,12-1-1,Zhongli,Yelan,Xingqiu,Hu Tao,2023-10-17 04:35:18+00:00
98a167b977ef11ee841a28c2dd2980ba,12,12-1,12-1-2,Yaoyao,Sangonomiya Kokomi,Nilou,Nahida,2023-10-17 04:36:42+00:00
98a167b977ef11ee841a28c2dd2980ba,12,12-2,12-2-1,Kaedehara Kazuha,Kamisato Ayato,Xiangling,Bennett,2023-10-17 04:17:44+00:00
98a167b977ef11ee841a28c2dd2980ba,12,12-2,12-2-2,Zhongli,Yelan,Xingqiu,Hu Tao,2023-10-17 04:18:57+00:00
98a167b977ef11ee841a28c2dd2980ba,12,12-3,12-3-1,Kaedehara Kazuha,Kamisato Ayato,Xiangling,Bennett,2023-10-17 04:20:06+00:00
98a167b977ef11ee841a28c2dd2980ba,12,12-3,12-3-2,Zhongli,Yelan,Xingqiu,Hu Tao,2023-10-17 04:21:51+00:00
98a167ba77ef11ee890128c2dd2980ba,11,11-1,11-1-1,Jean,Xingqiu,Yelan,Raiden Shogun,2023-10-16 11:31:41+00:00
98a167ba77ef11ee890128c2dd2980ba,11,11-1,11-1-2,Zhongli,Nahida,Kuki Shinobu,Alhaitham,2023-10-16 11:32:31+00:00
98a167ba77ef11ee890128c2dd2980ba,11,11-2,11-2-1,Jean,Xingqiu,Yelan,Raiden Shogun,2023-10-16 11:33:15+00:00
98a167ba77ef11ee890128c2dd2980ba,11,11-2,11-2-2,Zhongli,Nahida,Kuki Shinobu,Alhaitham,2023-10-16 11:34:27+00:00
98a167ba77ef11ee890128c2dd2980ba,11,11-3,11-3-1,Jean,Xingqiu,Yelan,Raiden Shogun,2023-10-16 11:35:30+00:00
98a167ba77ef11ee890128c2dd2980ba,11,11-3,11-3-2,Zhongli,Nahida,Kuki Shinobu,Alhaitham,2023-10-16 11:36:47+00:00
98a167ba77ef11ee890128c2dd2980ba,12,12-1,12-1-1,Xingqiu,Nahida,Kuki Shinobu,Wriothesley,2023-10-26 15:02:20+00:00
98a167ba77ef11ee890128c2dd2980ba,12,12-1,12-1-2,Kaedehara Kazuha,Bennett,Yelan,Raiden Shogun,2023-10-26 15:03:36+00:00
98a167ba77ef11ee890128c2dd2980ba,12,12-2,12-2-1,Xingqiu,Nahida,Kuki Shinobu,Wriothesley,2023-10-26 15:08:42+00:00
98a167ba77ef11ee890128c2dd2980ba,12,12-2,12-2-2,Kaedehara Kazuha,Bennett,Yelan,Raiden Shogun,2023-10-26 15:09:30+00:00
98a167ba77ef11ee890128c2dd2980ba,12,12-3,12-3-1,Xingqiu,Nahida,Kuki Shinobu,Wriothesley,2023-10-26 15:10:46+00:00
98a167ba77ef11ee890128c2dd2980ba,12,12-3,12-3-2,Kaedehara Kazuha,Bennett,Yelan,Raiden Shogun,2023-10-26 15:11:48+00:00
98a167bb77ef11eea1b428c2dd2980ba,11,11-1,11-1-1,Ganyu,Shenhe,Venti,Zhongli,2023-10-17 12:00:42+00:00
98a167bb77ef11eea1b428c2dd2980ba,11,11-1,11-1-2,Eula,Raiden Shogun,Yelan,Jean,2023-10-17 12:01:18+00:00
98a167bb77ef11eea1b428c2dd2980ba,11,11-2,11-2-1,Ganyu,Shenhe,Venti,Zhongli,2023-10-17 12:01:39+00:00
98a167bb77ef11eea1b428c2dd2980ba,11,11-2,11-2-2,Eula,Raiden Shogun,Yelan,Jean,2023-10-17 12:04:06+00:00
98a167bb77ef11eea1b428c2dd2980ba,11,11-3,11-3-1,Ganyu,Shenhe,Venti,Zhongli,2023-10-17 12:05:43+00:00
98a167bb77ef11eea1b428c2dd2980ba,11,11-3,11-3-2,Eula,Raiden Shogun,Yelan,Jean,2023-10-17 12:06:25+00:00
98a167bb77ef11eea1b428c2dd2980ba,12,12-1,12-1-1,Ganyu,Shenhe,Venti,Zhongli,2023-10-17 12:12:42+00:00
98a167bb77ef11eea1b428c2dd2980ba,12,12-1,12-1-2,Eula,Raiden Shogun,Yelan,Jean,2023-10-17 12:13:45+00:00
98a167bb77ef11eea1b428c2dd2980ba,12,12-2,12-2-1,Ganyu,Shenhe,Venti,Zhongli,2023-10-17 12:15:45+00:00
98a167bb77ef11eea1b428c2dd2980ba,12,12-2,12-2-2,Eula,Raiden Shogun,Yelan,Jean,2023-10-17 12:16:34+00:00
98a167bb77ef11eea1b428c2dd2980ba,12,12-3,12-3-1,Ganyu,Shenhe,Venti,Zhongli,2023-10-17 12:17:15+00:00
98a167bb77ef11eea1b428c2dd2980ba,12,12-3,12-3-2,Eula,Raiden Shogun,Yelan,Jean,2023-10-17 12:18:34+00:00
98a167bc77ef11ee863e28c2dd2980ba,11,11-1,11-1-1,Barbara,Kamisato Ayato,Venti,Fischl,2023-10-15 22:48:39+00:00
98a167bc77ef11ee863e28c2dd2980ba,11,11-1,11-1-2,Bennett,Kaedehara Kazuha,Kaeya,Diluc,2023-10-15 22:49:38+00:00
98a167bc77ef11ee863e28c2dd2980ba,11,11-2,11-2-1,Barbara,Kamisato Ayato,Venti,Fischl,2023-10-15 22:50:48+00:00
98a167bc77ef11ee863e28c2dd2980ba,11,11-2,11-2-2,Bennett,Kaedehara Kazuha,Kaeya,Diluc,2023-10-15 22:51:53+00:00
98a167bc77ef11ee863e28c2dd2980ba,11,11-3,11-3-1,Barbara,Kamisato Ayato,Venti,Fischl,2023-10-15 22:57:13+00:00
98a167bc77ef11ee863e28c2dd2980ba,11,11-3,11-3-2,Bennett,Kaedehara Kazuha,Kaeya,Diluc,2023-10-15 22:58:34+00:00
98a167bc77ef11ee863e28c2dd2980ba,12,12-1,12-1-1,Baizhu,Traveler,Yae Miko,Alhaitham,2023-10-20 21:25:39+00:00
98a167bc77ef11ee863e28c2dd2980ba,12,12-1,12-1-2,Bennett,Fischl,Kaedehara Kazuha,Kamisato Ayato,2023-10-20 21:30:25+00:00
98a167bc77ef11ee863e28c2dd2980ba,12,12-2,12-2-1,Bennett,Kaedehara Kazuha,Fischl,Kamisato Ayato,2023-10-16 22:22:43+00:00
98a167bc77ef11ee863e28c2dd2980ba,12,12-2,12-2-2,Yae Miko,Baizhu,Lynette,Alhaitham,2023-10-16 22:24:58+00:00
98a167bc77ef11ee863e28c2dd2980ba,12,12-3,12-3-1,Kuki Shinobu,Traveler,Kamisato Ayato,Kaedehara Kazuha,2023-10-17 22:21:24+00:00
98a167bc77ef11ee863e28c2dd2980ba,12,12-3,12-3-2,Baizhu,Yae Miko,Alhaitham,Lynette,2023-10-17 22:23:23+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,11,11-1,11-1-1,Nahida,Xingqiu,Yelan,Kuki Shinobu,2023-10-26 05:03:03+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Baizhu,Fischl,Alhaitham,2023-10-26 05:03:37+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,11,11-2,11-2-1,Nahida,Xingqiu,Yelan,Kuki Shinobu,2023-10-26 05:04:31+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Baizhu,Fischl,Alhaitham,2023-10-26 05:05:53+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,11,11-3,11-3-1,Nahida,Xingqiu,Yelan,Kuki Shinobu,2023-10-26 05:06:51+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Baizhu,Fischl,Alhaitham,2023-10-26 05:07:47+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Baizhu,Fischl,Alhaitham,2023-10-26 05:09:14+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,12,12-1,12-1-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2023-10-26 05:10:48+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Baizhu,Fischl,Alhaitham,2023-10-26 05:13:29+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,12,12-2,12-2-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2023-10-26 05:14:57+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Baizhu,Fischl,Alhaitham,2023-10-26 05:16:10+00:00
98a167bd77ef11eeaaaf28c2dd2980ba,12,12-3,12-3-2,Nahida,Xingqiu,Yelan,Kuki Shinobu,2023-10-26 05:17:53+00:00
98a167be77ef11ee98d228c2dd2980ba,11,11-1,11-1-1,Neuvillette,Nahida,Venti,Sangonomiya Kokomi,2023-10-22 18:28:53+00:00
98a167be77ef11ee98d228c2dd2980ba,11,11-1,11-1-2,Hu Tao,Yelan,Zhongli,Xingqiu,2023-10-22 18:29:47+00:00
98a167be77ef11ee98d228c2dd2980ba,11,11-2,11-2-1,Neuvillette,Nahida,Venti,Sangonomiya Kokomi,2023-10-22 18:30:33+00:00
98a167be77ef11ee98d228c2dd2980ba,11,11-2,11-2-2,Hu Tao,Yelan,Zhongli,Xingqiu,2023-10-22 18:31:28+00:00
98a167be77ef11ee98d228c2dd2980ba,11,11-3,11-3-1,Neuvillette,Nahida,Venti,Sangonomiya Kokomi,2023-10-22 18:32:21+00:00
98a167be77ef11ee98d228c2dd2980ba,11,11-3,11-3-2,Hu Tao,Yelan,Zhongli,Xingqiu,2023-10-22 18:33:39+00:00
98a167be77ef11ee98d228c2dd2980ba,12,12-1,12-1-1,Hu Tao,Yelan,Zhongli,Xingqiu,2023-10-22 18:50:26+00:00
98a167be77ef11ee98d228c2dd2980ba,12,12-1,12-1-2,Neuvillette,Nahida,Kaedehara Kazuha,Sangonomiya Kokomi,2023-10-22 18:52:01+00:00
98a167be77ef11ee98d228c2dd2980ba,12,12-2,12-2-1,Hu Tao,Yelan,Zhongli,Xingqiu,2023-10-22 18:55:33+00:00
98a167be77ef11ee98d228c2dd2980ba,12,12-2,12-2-2,Neuvillette,Nahida,Kaedehara Kazuha,Sangonomiya Kokomi,2023-10-22 18:56:28+00:00
98a167be77ef11ee98d228c2dd2980ba,12,12-3,12-3-1,Hu Tao,Yelan,Zhongli,Xingqiu,2023-10-22 19:08:10+00:00
98a167be77ef11ee98d228c2dd2980ba,12,12-3,12-3-2,Neuvillette,Nahida,Kaedehara Kazuha,Sangonomiya Kokomi,2023-10-22 19:09:38+00:00
98a167bf77ef11eebaeb28c2dd2980ba,11,11-1,11-1-1,Albedo,Kaedehara Kazuha,Sangonomiya Kokomi,Neuvillette,2023-10-15 21:43:12+00:00
98a167bf77ef11eebaeb28c2dd2980ba,11,11-1,11-1-2,Alhaitham,Yae Miko,Baizhu,Yelan,2023-10-15 21:43:59+00:00
98a167bf77ef11eebaeb28c2dd2980ba,11,11-2,11-2-1,Albedo,Kaedehara Kazuha,Sangonomiya Kokomi,Neuvillette,2023-10-15 21:44:51+00:00
98a167bf77ef11eebaeb28c2dd2980ba,11,11-2,11-2-2,Alhaitham,Yae Miko,Baizhu,Yelan,2023-10-15 21:45:44+00:00
98a167bf77ef11eebaeb28c2dd2980ba,11,11-3,11-3-1,Albedo,Kaedehara Kazuha,Sangonomiya Kokomi,Neuvillette,2023-10-15 21:46:44+00:00
98a167bf77ef11eebaeb28c2dd2980ba,11,11-3,11-3-2,Alhaitham,Yae Miko,Baizhu,Yelan,2023-10-15 21:47:45+00:00
98a167bf77ef11eebaeb28c2dd2980ba,12,12-1,12-1-1,Alhaitham,Nahida,Kuki Shinobu,Xingqiu,2023-10-15 22:03:01+00:00
98a167bf77ef11eebaeb28c2dd2980ba,12,12-1,12-1-2,Albedo,Neuvillette,Mika,Fischl,2023-10-15 22:03:47+00:00
98a167bf77ef11eebaeb28c2dd2980ba,12,12-2,12-2-1,Alhaitham,Nahida,Kuki Shinobu,Xingqiu,2023-10-15 22:05:17+00:00
98a167bf77ef11eebaeb28c2dd2980ba,12,12-2,12-2-2,Albedo,Neuvillette,Mika,Fischl,2023-10-15 22:06:16+00:00
98a167bf77ef11eebaeb28c2dd2980ba,12,12-3,12-3-1,Alhaitham,Nahida,Kuki Shinobu,Xingqiu,2023-10-15 22:07:42+00:00
98a167bf77ef11eebaeb28c2dd2980ba,12,12-3,12-3-2,Albedo,Neuvillette,Mika,Fischl,2023-10-15 22:08:51+00:00
98a167c077ef11eebaed28c2dd2980ba,11,11-1,11-1-1,Razor,Fischl,Kaedehara Kazuha,Bennett,2023-10-22 04:17:59+00:00
98a167c077ef11eebaed28c2dd2980ba,11,11-1,11-1-2,Hu Tao,Xingqiu,Yelan,Zhongli,2023-10-22 04:19:09+00:00
98a167c077ef11eebaed28c2dd2980ba,11,11-2,11-2-1,Razor,Fischl,Kaedehara Kazuha,Bennett,2023-10-22 04:34:19+00:00
98a167c077ef11eebaed28c2dd2980ba,11,11-2,11-2-2,Hu Tao,Xingqiu,Yelan,Zhongli,2023-10-22 04:35:40+00:00
98a167c077ef11eebaed28c2dd2980ba,11,11-3,11-3-1,Razor,Fischl,Kaedehara Kazuha,Bennett,2023-10-22 04:36:45+00:00
98a167c077ef11eebaed28c2dd2980ba,11,11-3,11-3-2,Hu Tao,Xingqiu,Yelan,Zhongli,2023-10-22 04:38:02+00:00
98a167c077ef11eebaed28c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Sangonomiya Kokomi,Layla,Diona,2023-10-22 16:37:06+00:00
98a167c077ef11eebaed28c2dd2980ba,12,12-1,12-1-2,Kamisato Ayato,Xingqiu,Bennett,Kaedehara Kazuha,2023-10-22 16:38:43+00:00
98a167c077ef11eebaed28c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Sangonomiya Kokomi,Kaedehara Kazuha,Layla,2023-10-22 22:24:16+00:00
98a167c077ef11eebaed28c2dd2980ba,12,12-2,12-2-2,Hu Tao,Xingqiu,Bennett,Zhongli,2023-10-22 22:25:08+00:00
98a167c077ef11eebaed28c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Sangonomiya Kokomi,Layla,Diona,2023-10-22 16:53:16+00:00
98a167c077ef11eebaed28c2dd2980ba,12,12-3,12-3-2,Kamisato Ayato,Xingqiu,Bennett,Kaedehara Kazuha,2023-10-22 16:55:00+00:00
98a167c177ef11ee819b28c2dd2980ba,11,11-1,11-1-1,Ganyu,Diona,Mona,Venti,2023-10-16 10:28:02+00:00
98a167c177ef11ee819b28c2dd2980ba,11,11-1,11-1-2,Xingqiu,Yelan,Hu Tao,Zhongli,2023-10-16 10:29:03+00:00
98a167c177ef11ee819b28c2dd2980ba,11,11-2,11-2-1,Ganyu,Diona,Mona,Venti,2023-10-16 10:29:37+00:00
98a167c177ef11ee819b28c2dd2980ba,11,11-2,11-2-2,Xingqiu,Yelan,Hu Tao,Zhongli,2023-10-16 10:31:57+00:00
98a167c177ef11ee819b28c2dd2980ba,11,11-3,11-3-1,Ganyu,Diona,Mona,Venti,2023-10-16 10:32:48+00:00
98a167c177ef11ee819b28c2dd2980ba,11,11-3,11-3-2,Xingqiu,Yelan,Hu Tao,Zhongli,2023-10-16 10:34:15+00:00
98a167c177ef11ee819b28c2dd2980ba,12,12-1,12-1-1,Xingqiu,Yelan,Nahida,Kuki Shinobu,2023-10-16 11:01:53+00:00
98a167c177ef11ee819b28c2dd2980ba,12,12-1,12-1-2,Kaedehara Kazuha,Yae Miko,Raiden Shogun,Baizhu,2023-10-16 11:03:45+00:00
98a167c177ef11ee819b28c2dd2980ba,12,12-2,12-2-1,Traveler,Nilou,Nahida,Barbara,2023-10-16 10:46:59+00:00
98a167c177ef11ee819b28c2dd2980ba,12,12-2,12-2-2,Yelan,Xiangling,Raiden Shogun,Bennett,2023-10-16 10:48:12+00:00
98a167c177ef11ee819b28c2dd2980ba,12,12-3,12-3-1,Traveler,Nilou,Nahida,Barbara,2023-10-16 10:49:28+00:00
98a167c177ef11ee819b28c2dd2980ba,12,12-3,12-3-2,Yelan,Xiangling,Raiden Shogun,Bennett,2023-10-16 10:51:16+00:00
98a167c277ef11ee995f28c2dd2980ba,11,11-1,11-1-1,Ganyu,Mona,Diona,Venti,2023-10-23 04:36:24+00:00
98a167c277ef11ee995f28c2dd2980ba,11,11-1,11-1-2,Nahida,Nilou,Traveler,Sangonomiya Kokomi,2023-10-23 04:39:56+00:00
98a167c277ef11ee995f28c2dd2980ba,11,11-2,11-2-1,Ganyu,Mona,Diona,Venti,2023-10-23 04:40:39+00:00
98a167c277ef11ee995f28c2dd2980ba,11,11-2,11-2-2,Nahida,Nilou,Traveler,Sangonomiya Kokomi,2023-10-23 04:41:41+00:00
98a167c277ef11ee995f28c2dd2980ba,11,11-3,11-3-1,Ganyu,Mona,Diona,Venti,2023-10-23 04:42:46+00:00
98a167c277ef11ee995f28c2dd2980ba,11,11-3,11-3-2,Nahida,Nilou,Traveler,Sangonomiya Kokomi,2023-10-23 04:43:47+00:00
98a167c277ef11ee995f28c2dd2980ba,12,12-1,12-1-1,Ganyu,Mona,Diona,Venti,2023-10-23 06:13:13+00:00
98a167c277ef11ee995f28c2dd2980ba,12,12-1,12-1-2,Nahida,Nilou,Traveler,Sangonomiya Kokomi,2023-10-23 06:15:01+00:00
98a167c277ef11ee995f28c2dd2980ba,12,12-2,12-2-1,Ganyu,Mona,Diona,Venti,2023-10-23 06:16:20+00:00
98a167c277ef11ee995f28c2dd2980ba,12,12-2,12-2-2,Nahida,Nilou,Traveler,Sangonomiya Kokomi,2023-10-23 06:17:55+00:00
