uid,floor,chamber,half,ch1,ch2,ch3,ch4,start_at
1ea11ac1d62d11eeb85328c2dd2980ba,11,11-3,11-3-2,Alhaitham,Kuki Shinobu,Kirara,Yelan,2024-02-16 11:46:02+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,12,12-1,12-1-1,Cyno,Furina,Nahida,Baizhu,2024-02-16 12:17:54+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,12,12-1,12-1-2,Alhaitham,Kuki Shinobu,Kirara,Yelan,2024-02-16 12:19:40+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,12,12-2,12-2-1,Cyno,Furina,Nahida,Baizhu,2024-02-16 12:21:48+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,12,12-2,12-2-2,Alhaitham,Kuki Shinobu,Kirara,Yelan,2024-02-16 12:23:05+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,12,12-3,12-3-1,Cyno,Furina,Nahida,Baizhu,2024-02-16 12:10:14+00:00
1ea11ac1d62d11eeb85328c2dd2980ba,12,12-3,12-3-2,Alhaitham,Kuki Shinobu,Kirara,Yelan,2024-02-16 12:11:41+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,11,11-1,11-1-1,Shikanoin Heizou,Fischl,Xingqiu,Beidou,2024-02-16 09:52:26+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,11,11-1,11-1-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-16 09:53:14+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,11,11-2,11-2-1,Shikanoin Heizou,Fischl,Xingqiu,Beidou,2024-02-16 09:53:42+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,11,11-2,11-2-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-16 09:54:52+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,11,11-3,11-3-1,Shikanoin Heizou,Fischl,Xingqiu,Beidou,2024-02-16 09:55:27+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,11,11-3,11-3-2,Tartaglia,Xiangling,Kaedehara Kazuha,Bennett,2024-02-16 09:56:09+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,12,12-1,12-1-1,Kamisato Ayaka,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-16 09:58:19+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,12,12-1,12-1-2,Nahida,Raiden Shogun,Fischl,Yaoyao,2024-02-16 09:59:33+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,12,12-2,12-2-1,Kamisato Ayaka,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-16 10:01:13+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,12,12-2,12-2-2,Nahida,Raiden Shogun,Fischl,Yaoyao,2024-02-16 10:02:23+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,12,12-3,12-3-1,Kamisato Ayaka,Shenhe,Kaedehara Kazuha,Sangonomiya Kokomi,2024-02-16 10:04:42+00:00
1ea11ac2d62d11ee9e5628c2dd2980ba,12,12-3,12-3-2,Nahida,Raiden Shogun,Fischl,Yaoyao,2024-02-16 10:05:30+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,11,11-1,11-1-1,Fischl,Nahida,Beidou,Alhaitham,2024-02-17 18:32:48+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,11,11-1,11-1-2,Xingqiu,Yelan,Xiangling,Hu Tao,2024-02-17 18:33:35+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,11,11-2,11-2-1,Fischl,Nahida,Beidou,Alhaitham,2024-02-17 18:34:16+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,11,11-2,11-2-2,Xingqiu,Yelan,Xiangling,Hu Tao,2024-02-17 18:35:34+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,11,11-3,11-3-1,Fischl,Nahida,Beidou,Alhaitham,2024-02-17 18:36:34+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,11,11-3,11-3-2,Xingqiu,Yelan,Xiangling,Hu Tao,2024-02-17 18:37:19+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,12,12-1,12-1-1,Xingqiu,Yelan,Xiangling,Hu Tao,2024-02-17 18:48:11+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,12,12-1,12-1-2,Nahida,Furina,Kuki Shinobu,Alhaitham,2024-02-17 18:49:39+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,12,12-2,12-2-1,Xingqiu,Yelan,Xiangling,Hu Tao,2024-02-17 18:51:10+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,12,12-2,12-2-2,Nahida,Furina,Kuki Shinobu,Alhaitham,2024-02-17 18:52:41+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,12,12-3,12-3-1,Xingqiu,Yelan,Xiangling,Hu Tao,2024-02-17 18:54:27+00:00
1ea11ac3d62d11eeb63228c2dd2980ba,12,12-3,12-3-2,Nahida,Furina,Kuki Shinobu,Alhaitham,2024-02-17 18:55:29+00:00
1ea11ac4d62d11eea65728c2dd2980ba,11,11-1,11-1-1,Hu Tao,Furina,Xingqiu,Jean,2024-02-17 03:08:22+00:00
1ea11ac4d62d11eea65728c2dd2980ba,11,11-1,11-1-2,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-17 03:09:12+00:00
1ea11ac4d62d11eea65728c2dd2980ba,11,11-2,11-2-1,Hu Tao,Furina,Xingqiu,Jean,2024-02-17 03:12:18+00:00
1ea11ac4d62d11eea65728c2dd2980ba,11,11-2,11-2-2,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-17 03:14:38+00:00
1ea11ac4d62d11eea65728c2dd2980ba,11,11-3,11-3-1,Hu Tao,Furina,Xingqiu,Jean,2024-02-17 03:15:19+00:00
1ea11ac4d62d11eea65728c2dd2980ba,11,11-3,11-3-2,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-17 03:16:08+00:00
1ea11ac4d62d11eea65728c2dd2980ba,12,12-1,12-1-1,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-17 03:57:58+00:00
1ea11ac4d62d11eea65728c2dd2980ba,12,12-1,12-1-2,Tighnari,Nahida,Kuki Shinobu,Sangonomiya Kokomi,2024-02-17 03:59:31+00:00
1ea11ac4d62d11eea65728c2dd2980ba,12,12-2,12-2-1,Hu Tao,Xingqiu,Furina,Jean,2024-02-17 03:29:10+00:00
1ea11ac4d62d11eea65728c2dd2980ba,12,12-2,12-2-2,Tighnari,Nahida,Kuki Shinobu,Zhongli,2024-02-17 03:30:50+00:00
1ea11ac4d62d11eea65728c2dd2980ba,12,12-3,12-3-1,Hu Tao,Xingqiu,Furina,Jean,2024-02-17 03:33:55+00:00
1ea11ac4d62d11eea65728c2dd2980ba,12,12-3,12-3-2,Tighnari,Nahida,Kuki Shinobu,Zhongli,2024-02-17 03:35:26+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,11,11-1,11-1-1,Xiao,Faruzan,Zhongli,Albedo,2024-02-16 10:01:18+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,11,11-1,11-1-2,Kaeya,Kaedehara Kazuha,Bennett,Fischl,2024-02-16 10:02:23+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,11,11-2,11-2-1,Xiao,Faruzan,Zhongli,Albedo,2024-02-16 10:02:46+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,11,11-2,11-2-2,Kaeya,Kaedehara Kazuha,Bennett,Fischl,2024-02-16 10:03:56+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,11,11-3,11-3-1,Xiao,Faruzan,Zhongli,Albedo,2024-02-16 10:04:23+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,11,11-3,11-3-2,Kaeya,Kaedehara Kazuha,Bennett,Fischl,2024-02-16 10:05:05+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,12,12-1,12-1-1,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-16 10:07:22+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,12,12-1,12-1-2,Tighnari,Nahida,Zhongli,Yae Miko,2024-02-16 10:08:47+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,12,12-2,12-2-1,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-16 10:10:02+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,12,12-2,12-2-2,Tighnari,Nahida,Zhongli,Yae Miko,2024-02-16 10:11:36+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,12,12-3,12-3-1,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-16 10:13:22+00:00
1ea11ac5d62d11eebc5428c2dd2980ba,12,12-3,12-3-2,Tighnari,Nahida,Zhongli,Yae Miko,2024-02-16 10:14:26+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,11,11-1,11-1-1,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-17 06:58:29+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,11,11-1,11-1-2,Xiao,Furina,Xianyun,Faruzan,2024-02-17 06:59:07+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,11,11-2,11-2-1,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-17 06:59:40+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,11,11-2,11-2-2,Xiao,Furina,Xianyun,Faruzan,2024-02-17 07:00:55+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,11,11-3,11-3-1,Tartaglia,Kaedehara Kazuha,Bennett,Xiangling,2024-02-17 07:01:27+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,11,11-3,11-3-2,Xiao,Furina,Xianyun,Faruzan,2024-02-17 07:02:05+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,12,12-1,12-1-1,Xiao,Xianyun,Faruzan,Furina,2024-02-17 07:03:36+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,12,12-1,12-1-2,Lyney,Zhongli,Bennett,Xiangling,2024-02-17 07:04:58+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,12,12-2,12-2-1,Xiao,Xianyun,Faruzan,Furina,2024-02-17 07:06:36+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,12,12-2,12-2-2,Lyney,Zhongli,Bennett,Xiangling,2024-02-17 07:07:38+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,12,12-3,12-3-1,Xiao,Xianyun,Faruzan,Furina,2024-02-17 07:12:33+00:00
1ea11ac6d62d11ee8cef28c2dd2980ba,12,12-3,12-3-2,Lyney,Zhongli,Bennett,Xiangling,2024-02-17 07:13:26+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,11,11-1,11-1-1,Navia,Bennett,Xiangling,Ningguang,2024-02-17 04:50:39+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Fischl,Nahida,Yaoyao,2024-02-17 04:51:26+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,11,11-2,11-2-1,Navia,Bennett,Xiangling,Ningguang,2024-02-17 07:39:54+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Fischl,Nahida,Yaoyao,2024-02-17 07:42:53+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,11,11-3,11-3-1,Navia,Bennett,Xiangling,Ningguang,2024-02-17 07:44:02+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Fischl,Nahida,Yaoyao,2024-02-17 07:44:56+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Bennett,Xiangling,Chevreuse,2024-02-28 05:42:42+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,12,12-1,12-1-2,Tighnari,Yae Miko,Fischl,Yaoyao,2024-02-28 05:44:15+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Bennett,Fischl,Kaedehara Kazuha,2024-02-26 08:29:48+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,12,12-2,12-2-2,Yelan,Xingqiu,Nahida,Kuki Shinobu,2024-02-26 08:31:16+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Bennett,Xiangling,Chevreuse,2024-02-28 05:50:50+00:00
1ea11ac7d62d11ee908e28c2dd2980ba,12,12-3,12-3-2,Tighnari,Yae Miko,Fischl,Yaoyao,2024-02-28 05:52:03+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,11,11-1,11-1-1,Lyney,Chevreuse,Fischl,Dehya,2024-02-17 01:31:54+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,11,11-1,11-1-2,Tighnari,Baizhu,Yae Miko,Nahida,2024-02-17 01:32:48+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,11,11-2,11-2-1,Lyney,Chevreuse,Fischl,Dehya,2024-02-17 01:33:39+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,11,11-2,11-2-2,Tighnari,Baizhu,Yae Miko,Nahida,2024-02-17 01:35:02+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,11,11-3,11-3-1,Lyney,Chevreuse,Fischl,Dehya,2024-02-17 01:36:28+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,11,11-3,11-3-2,Tighnari,Baizhu,Yae Miko,Nahida,2024-02-17 01:37:22+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,12,12-1,12-1-1,Diluc,Bennett,Furina,Xianyun,2024-02-27 02:29:53+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,12,12-1,12-1-2,Tighnari,Zhongli,Yae Miko,Nahida,2024-02-27 02:31:31+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,12,12-2,12-2-1,Diluc,Bennett,Furina,Xianyun,2024-02-27 02:33:32+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,12,12-2,12-2-2,Tighnari,Zhongli,Yae Miko,Nahida,2024-02-27 02:35:06+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,12,12-3,12-3-1,Diluc,Bennett,Furina,Xianyun,2024-02-27 02:36:27+00:00
1ea11ac8d62d11eeb5fc28c2dd2980ba,12,12-3,12-3-2,Tighnari,Zhongli,Yae Miko,Nahida,2024-02-27 02:38:19+00:00
1ea11ac9d62d11eea67728c2dd2980ba,11,11-1,11-1-1,Alhaitham,Nahida,Furina,Kuki Shinobu,2024-02-19 10:33:15+00:00
1ea11ac9d62d11eea67728c2dd2980ba,11,11-1,11-1-2,Wanderer,Faruzan,Bennett,Zhongli,2024-02-19 10:33:54+00:00
1ea11ac9d62d11eea67728c2dd2980ba,11,11-2,11-2-1,Alhaitham,Nahida,Furina,Kuki Shinobu,2024-02-19 10:34:21+00:00
1ea11ac9d62d11eea67728c2dd2980ba,11,11-2,11-2-2,Wanderer,Faruzan,Bennett,Zhongli,2024-02-19 10:35:09+00:00
1ea11ac9d62d11eea67728c2dd2980ba,11,11-3,11-3-1,Alhaitham,Nahida,Furina,Kuki Shinobu,2024-02-19 10:35:37+00:00
1ea11ac9d62d11eea67728c2dd2980ba,11,11-3,11-3-2,Wanderer,Faruzan,Bennett,Zhongli,2024-02-19 10:36:04+00:00
1ea11ac9d62d11eea67728c2dd2980ba,12,12-1,12-1-1,Wriothesley,Shenhe,Furina,Jean,2024-02-19 10:38:50+00:00
1ea11ac9d62d11eea67728c2dd2980ba,12,12-1,12-1-2,Nahida,Raiden Shogun,Yelan,Xingqiu,2024-02-19 10:39:52+00:00
1ea11ac9d62d11eea67728c2dd2980ba,12,12-2,12-2-1,Wriothesley,Shenhe,Furina,Jean,2024-02-19 10:41:46+00:00
1ea11ac9d62d11eea67728c2dd2980ba,12,12-2,12-2-2,Nahida,Raiden Shogun,Yelan,Xingqiu,2024-02-19 10:42:51+00:00
1ea11ac9d62d11eea67728c2dd2980ba,12,12-3,12-3-1,Wriothesley,Shenhe,Furina,Jean,2024-02-19 10:44:06+00:00
1ea11ac9d62d11eea67728c2dd2980ba,12,12-3,12-3-2,Nahida,Raiden Shogun,Yelan,Xingqiu,2024-02-19 10:45:01+00:00
1ea11acad62d11eeb2f728c2dd2980ba,11,11-1,11-1-1,Zhongli,Hu Tao,Xingqiu,Yelan,2024-02-17 13:37:22+00:00
1ea11acad62d11eeb2f728c2dd2980ba,11,11-1,11-1-2,Yaoyao,Beidou,Fischl,Kaedehara Kazuha,2024-02-17 13:38:10+00:00
1ea11acad62d11eeb2f728c2dd2980ba,11,11-2,11-2-1,Zhongli,Hu Tao,Xingqiu,Yelan,2024-02-17 13:38:59+00:00
1ea11acad62d11eeb2f728c2dd2980ba,11,11-2,11-2-2,Yaoyao,Beidou,Fischl,Kaedehara Kazuha,2024-02-17 13:40:00+00:00
1ea11acad62d11eeb2f728c2dd2980ba,11,11-3,11-3-1,Zhongli,Hu Tao,Xingqiu,Yelan,2024-02-17 13:40:44+00:00
1ea11acad62d11eeb2f728c2dd2980ba,11,11-3,11-3-2,Yaoyao,Beidou,Fischl,Kaedehara Kazuha,2024-02-17 13:41:25+00:00
1ea11acad62d11eeb2f728c2dd2980ba,12,12-1,12-1-1,Bennett,Kamisato Ayato,Xiangling,Kaedehara Kazuha,2024-02-17 13:45:42+00:00
1ea11acad62d11eeb2f728c2dd2980ba,12,12-1,12-1-2,Kuki Shinobu,Nahida,Xingqiu,Yelan,2024-02-17 13:46:50+00:00
1ea11acad62d11eeb2f728c2dd2980ba,12,12-2,12-2-1,Bennett,Kamisato Ayato,Xiangling,Kaedehara Kazuha,2024-02-17 13:47:59+00:00
1ea11acad62d11eeb2f728c2dd2980ba,12,12-2,12-2-2,Kuki Shinobu,Nahida,Xingqiu,Yelan,2024-02-17 13:49:14+00:00
1ea11acad62d11eeb2f728c2dd2980ba,12,12-3,12-3-1,Bennett,Kamisato Ayato,Xiangling,Kaedehara Kazuha,2024-02-17 13:50:26+00:00
1ea11acad62d11eeb2f728c2dd2980ba,12,12-3,12-3-2,Kuki Shinobu,Nahida,Xingqiu,Yelan,2024-02-17 13:51:35+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,11,11-1,11-1-1,Yelan,Yoimiya,Zhongli,Yae Miko,2024-02-16 22:28:03+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,11,11-1,11-1-2,Nilou,Kamisato Ayaka,Shenhe,Sucrose,2024-02-16 22:28:49+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,11,11-2,11-2-1,Yelan,Yoimiya,Zhongli,Yae Miko,2024-02-16 22:29:36+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,11,11-2,11-2-2,Nilou,Kamisato Ayaka,Shenhe,Sucrose,2024-02-16 22:30:38+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,11,11-3,11-3-1,Yelan,Yoimiya,Zhongli,Yae Miko,2024-02-16 22:32:33+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,11,11-3,11-3-2,Nilou,Kamisato Ayaka,Shenhe,Sucrose,2024-02-16 22:33:03+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,12,12-1,12-1-1,Nahida,Nilou,Sangonomiya Kokomi,Yae Miko,2024-02-16 22:37:20+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,12,12-1,12-1-2,Xingqiu,Yoimiya,Zhongli,Yelan,2024-02-16 22:39:09+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,12,12-2,12-2-1,Nahida,Nilou,Sangonomiya Kokomi,Yae Miko,2024-02-16 22:50:28+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,12,12-2,12-2-2,Xingqiu,Yoimiya,Zhongli,Yelan,2024-02-16 22:51:55+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,12,12-3,12-3-1,Nahida,Nilou,Sangonomiya Kokomi,Yae Miko,2024-02-16 22:53:41+00:00
1ea11acbd62d11ee8f4b28c2dd2980ba,12,12-3,12-3-2,Xingqiu,Yoimiya,Zhongli,Yelan,2024-02-16 22:54:49+00:00
1ea11accd62d11eea4e228c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Kaedehara Kazuha,Baizhu,Fischl,2024-02-16 05:49:19+00:00
1ea11accd62d11eea4e228c2dd2980ba,11,11-1,11-1-2,Nahida,Kuki Shinobu,Traveler,Xingqiu,2024-02-16 05:49:59+00:00
1ea11accd62d11eea4e228c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Kaedehara Kazuha,Baizhu,Fischl,2024-02-16 05:50:34+00:00
1ea11accd62d11eea4e228c2dd2980ba,11,11-2,11-2-2,Nahida,Kuki Shinobu,Traveler,Xingqiu,2024-02-16 05:51:32+00:00
1ea11accd62d11eea4e228c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Kaedehara Kazuha,Baizhu,Fischl,2024-02-16 05:52:23+00:00
1ea11accd62d11eea4e228c2dd2980ba,11,11-3,11-3-2,Nahida,Kuki Shinobu,Traveler,Xingqiu,2024-02-16 05:53:01+00:00
1ea11accd62d11eea4e228c2dd2980ba,12,12-1,12-1-1,Keqing,Baizhu,Fischl,Furina,2024-02-16 05:55:47+00:00
1ea11accd62d11eea4e228c2dd2980ba,12,12-1,12-1-2,Nahida,Kuki Shinobu,Traveler,Xingqiu,2024-02-16 05:56:59+00:00
1ea11accd62d11eea4e228c2dd2980ba,12,12-2,12-2-1,Keqing,Baizhu,Fischl,Furina,2024-02-16 05:58:43+00:00
1ea11accd62d11eea4e228c2dd2980ba,12,12-2,12-2-2,Nahida,Kuki Shinobu,Traveler,Xingqiu,2024-02-16 05:59:44+00:00
1ea11accd62d11eea4e228c2dd2980ba,12,12-3,12-3-1,Keqing,Baizhu,Fischl,Furina,2024-02-16 06:01:46+00:00
1ea11accd62d11eea4e228c2dd2980ba,12,12-3,12-3-2,Nahida,Kuki Shinobu,Traveler,Xingqiu,2024-02-16 06:02:36+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,11,11-1,11-1-1,Yelan,Xingqiu,Nahida,Kuki Shinobu,2024-02-16 10:18:45+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,11,11-1,11-1-2,Raiden Shogun,Kaedehara Kazuha,Bennett,Venti,2024-02-16 10:19:23+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,11,11-2,11-2-1,Yelan,Xingqiu,Nahida,Kuki Shinobu,2024-02-16 10:19:42+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,11,11-2,11-2-2,Raiden Shogun,Kaedehara Kazuha,Bennett,Venti,2024-02-16 10:20:35+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,11,11-3,11-3-1,Yelan,Xingqiu,Nahida,Kuki Shinobu,2024-02-16 10:21:09+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,11,11-3,11-3-2,Raiden Shogun,Kaedehara Kazuha,Bennett,Venti,2024-02-16 10:21:31+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Kaedehara Kazuha,Bennett,Kujou Sara,2024-02-16 10:22:49+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,12,12-1,12-1-2,Yelan,Xingqiu,Nahida,Kuki Shinobu,2024-02-16 10:23:40+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,12,12-2,12-2-1,Raiden Shogun,Kaedehara Kazuha,Bennett,Kujou Sara,2024-02-16 10:24:23+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,12,12-2,12-2-2,Yelan,Xingqiu,Nahida,Kuki Shinobu,2024-02-16 10:25:05+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Kaedehara Kazuha,Bennett,Kujou Sara,2024-02-16 10:26:24+00:00
1ea11acdd62d11ee8cfa28c2dd2980ba,12,12-3,12-3-2,Yelan,Xingqiu,Nahida,Kuki Shinobu,2024-02-16 10:27:16+00:00
1ea11aced62d11ee99c328c2dd2980ba,11,11-1,11-1-1,Furina,Baizhu,Kaedehara Kazuha,Neuvillette,2024-02-17 05:13:31+00:00
1ea11aced62d11ee99c328c2dd2980ba,11,11-1,11-1-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2024-02-17 05:14:35+00:00
1ea11aced62d11ee99c328c2dd2980ba,11,11-2,11-2-1,Furina,Baizhu,Kaedehara Kazuha,Neuvillette,2024-02-17 05:17:14+00:00
1ea11aced62d11ee99c328c2dd2980ba,11,11-2,11-2-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2024-02-17 05:23:06+00:00
1ea11aced62d11ee99c328c2dd2980ba,11,11-3,11-3-1,Furina,Baizhu,Kaedehara Kazuha,Neuvillette,2024-02-17 05:26:41+00:00
1ea11aced62d11ee99c328c2dd2980ba,11,11-3,11-3-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2024-02-17 05:29:27+00:00
1ea11aced62d11ee99c328c2dd2980ba,12,12-1,12-1-1,Furina,Baizhu,Kaedehara Kazuha,Neuvillette,2024-02-17 05:31:23+00:00
1ea11aced62d11ee99c328c2dd2980ba,12,12-1,12-1-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2024-02-17 05:32:58+00:00
1ea11aced62d11ee99c328c2dd2980ba,12,12-2,12-2-1,Furina,Baizhu,Kaedehara Kazuha,Neuvillette,2024-02-17 05:42:34+00:00
1ea11aced62d11ee99c328c2dd2980ba,12,12-2,12-2-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2024-02-17 05:43:26+00:00
1ea11aced62d11ee99c328c2dd2980ba,12,12-3,12-3-1,Furina,Baizhu,Kaedehara Kazuha,Neuvillette,2024-02-17 05:45:11+00:00
1ea11aced62d11ee99c328c2dd2980ba,12,12-3,12-3-2,Nahida,Xingqiu,Kuki Shinobu,Yelan,2024-02-17 05:47:44+00:00
1ea11acfd62d11eebaf928c2dd2980ba,11,11-1,11-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling,2024-02-20 05:51:30+00:00
1ea11acfd62d11eebaf928c2dd2980ba,11,11-1,11-1-2,Baizhu,Kuki Shinobu,Venti,Neuvillette,2024-02-20 05:52:27+00:00
1ea11acfd62d11eebaf928c2dd2980ba,11,11-2,11-2-1,Raiden Shogun,Xingqiu,Bennett,Xiangling,2024-02-20 05:52:57+00:00
1ea11acfd62d11eebaf928c2dd2980ba,11,11-2,11-2-2,Baizhu,Kuki Shinobu,Venti,Neuvillette,2024-02-20 05:56:33+00:00
1ea11acfd62d11eebaf928c2dd2980ba,11,11-3,11-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling,2024-02-20 06:11:53+00:00
1ea11acfd62d11eebaf928c2dd2980ba,11,11-3,11-3-2,Baizhu,Kuki Shinobu,Venti,Neuvillette,2024-02-20 06:13:01+00:00
1ea11acfd62d11eebaf928c2dd2980ba,12,12-1,12-1-1,Raiden Shogun,Xingqiu,Bennett,Xiangling,2024-02-20 06:15:59+00:00
1ea11acfd62d11eebaf928c2dd2980ba,12,12-1,12-1-2,Baizhu,Yelan,Kuki Shinobu,Alhaitham,2024-02-20 06:17:54+00:00
1ea11acfd62d11eebaf928c2dd2980ba,12,12-2,12-2-1,Baizhu,Xingqiu,Kuki Shinobu,Alhaitham,2024-02-20 06:29:38+00:00
1ea11acfd62d11eebaf928c2dd2980ba,12,12-2,12-2-2,Raiden Shogun,Bennett,Xiangling,Chevreuse,2024-02-20 06:31:39+00:00
1ea11acfd62d11eebaf928c2dd2980ba,12,12-3,12-3-1,Raiden Shogun,Xingqiu,Bennett,Xiangling,2024-02-17 01:22:31+00:00
